valor,hora,tipo,saldo
2606.23,10,pagamento,90066.67
1869.74,13,deposito,55321.5
2730.32,15,pagamento,105224.59
2495.28,3,transferencia,92141.42
1946.59,13,levantamento,119816.75
1351.11,9,pagamento,58273.73
2225.15,12,levantamento,45717.59
4911.2,10,transferencia,67619.62
1417.68,3,pagamento,48503.54
737.81,1,pagamento,166047.45
3041.96,4,deposito,90252.21
2226.39,15,deposito,47270.39
5331.98,1,pagamento,119059.85
2799.27,2,deposito,33869.07
4897.79,7,pagamento,8515.63
7228.74,22,levantamento,51860.86
1443.53,3,transferencia,42230.49
1663.49,16,levantamento,60242.91
4380.01,17,levantamento,90607.55
1927.31,13,deposito,98621.24
1310.02,4,levantamento,36188.06
1460.19,20,pagamento,66250.08
1097.89,4,pagamento,90912.21
359.76,23,deposito,50881.51
3039.56,9,levantamento,94735.13
1010.74,1,deposito,105942.45
564.1,8,pagamento,86542.35
3654.59,15,transferencia,112067.38
572.83,20,levantamento,68884.0
4457.98,6,transferencia,113224.37
3085.9,20,transferencia,101280.15
2584.78,3,levantamento,113912.26
703.52,7,deposito,107642.76
418.99,2,pagamento,66788.77
1014.97,3,deposito,54700.54
237.14,16,transferencia,119416.59
278.49,15,pagamento,12933.37
3582.6,22,levantamento,61670.2
9040.09,14,levantamento,84134.98
1988.49,14,deposito,31797.73
1855.65,18,levantamento,69013.13
1118.22,22,levantamento,44817.78
3704.91,9,transferencia,65011.52
525.14,10,pagamento,112787.97
2106.9,12,pagamento,72972.46
7883.22,11,transferencia,89062.31
2061.4,0,pagamento,73598.49
1434.19,3,deposito,52317.95
6164.61,18,pagamento,117778.52
8320.87,21,levantamento,79998.48
6016.75,3,pagamento,127090.12
1690.3,4,pagamento,61544.02
3558.75,12,transferencia,83656.24
6104.86,20,pagamento,88218.05
1218.55,18,pagamento,55055.23
893.73,15,transferencia,27388.09
2535.65,22,transferencia,139256.65
801.69,21,transferencia,99453.84
695.38,20,pagamento,57716.57
1158.1,2,transferencia,102070.14
919.46,20,pagamento,83077.34
829.64,10,transferencia,91960.94
2048.44,11,levantamento,113109.6
2271.73,9,pagamento,72092.96
601.46,15,pagamento,72100.69
2469.37,20,pagamento,142669.8
2096.01,6,pagamento,152675.42
804.44,10,transferencia,84393.41
1848.44,0,levantamento,22582.02
2243.38,13,pagamento,128806.33
2428.38,14,levantamento,127660.3
3687.25,22,transferencia,123772.5
3477.92,3,transferencia,66832.23
1872.71,10,pagamento,75839.24
886.41,4,deposito,-38926.95
1237.11,7,pagamento,74254.33
2139.59,23,transferencia,72099.98
5082.63,4,transferencia,105202.38
287.82,1,transferencia,137952.11
1963.72,5,transferencia,109264.78
1608.33,5,levantamento,98209.49
2256.84,16,transferencia,86733.06
602.14,4,transferencia,112063.31
3756.11,13,levantamento,101859.17
1779.34,3,transferencia,121267.49
1463.62,14,pagamento,109721.99
2484.3,13,transferencia,128164.3
2344.21,11,transferencia,128432.31
1845.6,0,transferencia,67292.84
1165.3,7,deposito,85570.36
1520.43,23,transferencia,113839.26
1847.06,17,pagamento,90373.58
7765.04,10,transferencia,99933.41
1980.65,13,pagamento,101420.72
3081.18,18,levantamento,120922.05
3606.03,18,pagamento,37224.0
1842.97,3,levantamento,49254.63
5408.87,6,transferencia,124822.83
471.02,17,transferencia,87865.33
2321.47,14,transferencia,68794.62
4382.97,9,levantamento,88473.84
2731.18,15,levantamento,127151.52
432.63,14,levantamento,114964.76
2278.6,1,pagamento,119906.3
1750.33,8,transferencia,53777.47
1910.21,3,deposito,91344.6
1405.61,6,deposito,-21171.56
3553.62,22,pagamento,2213.36
1613.72,20,pagamento,131604.54
5039.99,16,transferencia,105653.67
2045.11,11,levantamento,73960.13
1124.1,7,transferencia,126340.39
8479.14,20,pagamento,178659.69
960.95,8,deposito,111101.7
1383.18,23,transferencia,62201.8
2353.6,3,transferencia,58221.59
552.01,1,pagamento,126500.78
2123.22,12,levantamento,72351.97
1124.29,6,transferencia,58486.79
11053.53,14,transferencia,82589.81
1490.95,7,pagamento,107782.49
808.87,3,levantamento,52993.89
2388.22,3,deposito,86074.26
1967.22,10,levantamento,89752.29
3459.54,16,pagamento,67342.12
906.38,12,levantamento,42873.95
6171.61,8,deposito,54811.67
2427.74,9,transferencia,74291.46
1009.26,8,levantamento,74892.07
1985.84,20,deposito,116981.48
3015.61,13,transferencia,19562.66
2688.43,22,pagamento,61262.31
685.42,2,transferencia,77537.96
384.78,7,pagamento,140497.07
608.39,11,pagamento,126610.68
2151.77,7,levantamento,106515.55
2449.31,4,pagamento,118933.98
214.36,5,transferencia,103099.34
2268.26,18,levantamento,78386.66
999.4,2,transferencia,75591.44
682.94,13,transferencia,55376.5
1098.84,13,levantamento,19981.38
1890.85,12,transferencia,48233.34
1678.56,6,transferencia,69905.2
301.7,8,levantamento,11283.69
5771.18,14,transferencia,57877.76
3032.16,14,deposito,132754.87
2041.72,17,deposito,70997.9
461.56,22,deposito,36275.66
935.24,7,deposito,52256.83
1714.14,0,transferencia,76967.1
3358.53,19,pagamento,105920.69
4290.78,8,transferencia,26022.6
13384.87,8,transferencia,37404.35
2039.15,20,transferencia,38933.75
1072.09,22,transferencia,120550.43
3295.4,21,levantamento,81343.84
819.28,12,transferencia,81045.35
2406.15,19,transferencia,74110.21
10079.12,22,levantamento,28828.43
1414.93,2,pagamento,66547.24
1090.41,16,pagamento,59243.19
594.98,17,levantamento,44073.67
2032.65,6,pagamento,98057.26
545.66,9,deposito,70483.1
748.17,19,pagamento,107127.93
615.4,22,transferencia,62090.76
4190.17,7,pagamento,90670.8
1589.05,6,deposito,42643.13
5383.08,4,pagamento,74274.06
2149.54,0,levantamento,98495.65
1259.04,21,deposito,75683.22
2967.56,6,transferencia,81716.64
3021.0,3,pagamento,127357.93
4716.79,18,pagamento,85000.14
892.03,5,transferencia,110864.68
1831.19,18,pagamento,94849.48
715.38,7,deposito,96264.99
2196.51,4,pagamento,107684.26
208.94,21,pagamento,55357.71
817.0,18,pagamento,-12451.65
985.49,16,transferencia,98521.73
1779.83,16,deposito,89523.21
4112.52,20,pagamento,135231.39
448.72,4,transferencia,104543.3
3571.39,16,transferencia,144767.03
2366.53,5,pagamento,34042.05
2518.37,8,pagamento,92419.93
1447.53,19,pagamento,87339.95
3216.54,7,levantamento,95234.17
1559.35,6,deposito,17686.77
886.11,21,deposito,83805.64
1541.19,1,pagamento,102051.25
1978.82,5,pagamento,31468.55
788.65,11,pagamento,-4274.09
258.73,14,pagamento,18086.51
3077.16,0,levantamento,65013.93
988.31,4,levantamento,86881.78
235.38,5,transferencia,81523.41
1987.26,23,transferencia,122777.24
1587.46,14,levantamento,38262.23
610.33,3,pagamento,100277.29
1072.11,11,levantamento,105668.39
3920.31,18,pagamento,17607.3
514.27,23,pagamento,60577.57
1166.72,17,pagamento,70916.76
2559.86,5,levantamento,66493.8
531.12,15,transferencia,18618.89
7797.35,16,levantamento,92573.42
3599.25,10,pagamento,110175.92
7106.57,3,deposito,69290.08
1775.43,15,transferencia,143646.02
6104.28,8,levantamento,83823.61
2003.83,22,levantamento,115314.17
1440.4,9,pagamento,84518.01
733.46,12,pagamento,91635.65
2226.24,3,transferencia,74151.77
1058.36,13,transferencia,96648.28
1021.74,6,deposito,73025.38
2018.55,2,pagamento,99483.83
7282.61,19,pagamento,4947.26
5177.38,16,pagamento,126786.72
3477.74,13,pagamento,104609.98
1743.06,14,pagamento,102949.25
1932.86,0,pagamento,45151.99
5820.52,3,levantamento,29750.62
2704.61,0,pagamento,72279.66
214.29,17,pagamento,98872.55
12815.0,20,transferencia,-4532.55
1763.72,12,deposito,35713.1
1884.65,6,transferencia,106800.28
2121.37,17,transferencia,49183.79
1904.46,22,levantamento,37614.56
1539.43,20,pagamento,96665.68
545.6,5,pagamento,90781.78
659.6,18,levantamento,67473.65
7127.39,9,transferencia,78609.78
1015.99,15,deposito,75186.67
4376.4,12,transferencia,112271.25
2271.01,21,levantamento,117473.71
283.35,1,pagamento,125520.84
659.79,9,transferencia,91897.36
947.47,4,pagamento,12801.07
3205.77,4,deposito,19749.33
1475.73,21,transferencia,104996.57
3233.33,18,levantamento,47125.04
1438.07,17,deposito,18436.3
2974.78,18,deposito,95046.17
770.43,3,transferencia,38458.19
1219.35,7,levantamento,66150.01
2317.63,22,deposito,54297.38
1423.96,11,pagamento,97117.29
1847.47,0,levantamento,100202.01
1873.27,6,transferencia,23853.68
3379.78,2,levantamento,7071.65
1873.94,3,deposito,34721.03
1651.58,12,levantamento,94276.53
2353.53,10,transferencia,91798.89
2774.35,6,pagamento,140926.89
1989.67,1,levantamento,99013.42
750.72,20,pagamento,53710.91
3502.35,3,deposito,23653.04
3019.26,8,deposito,121081.06
1388.91,8,levantamento,72723.45
2751.57,1,transferencia,119603.87
8289.6,0,transferencia,80929.93
1461.65,0,levantamento,84441.1
1750.87,5,transferencia,88174.55
2231.55,12,transferencia,38781.6
18709.44,16,pagamento,143256.79
2093.22,15,transferencia,80648.85
1083.27,5,deposito,49283.33
641.0,21,transferencia,72974.09
1372.62,10,deposito,95704.0
1741.38,8,transferencia,65086.26
2940.3,6,pagamento,85241.5
1831.78,1,levantamento,114429.22
1896.43,0,transferencia,88628.76
2107.49,18,pagamento,117670.66
2050.96,15,transferencia,131088.43
4808.64,1,transferencia,72777.98
851.49,7,levantamento,60400.57
8135.4,10,transferencia,77298.77
5389.59,9,pagamento,115459.34
4076.62,3,transferencia,57014.6
920.62,18,levantamento,83005.62
1610.62,1,transferencia,79392.99
1005.94,16,pagamento,52775.94
915.17,22,transferencia,53261.34
1447.82,1,transferencia,110485.0
1619.64,0,levantamento,91424.35
1351.92,21,transferencia,97520.44
1852.2,19,transferencia,91913.5
3507.14,12,deposito,65461.73
3329.86,2,pagamento,88018.95
2452.39,17,transferencia,41603.48
1694.36,5,pagamento,73999.71
1319.06,13,transferencia,77786.08
2288.69,3,transferencia,83920.57
3978.47,11,levantamento,47204.04
5158.53,5,deposito,79016.25
657.89,19,transferencia,45877.17
1694.15,8,transferencia,130640.57
888.53,5,deposito,63786.72
561.04,5,transferencia,81635.06
4531.64,11,transferencia,70821.18
4916.89,3,deposito,71370.31
1544.97,7,transferencia,30754.99
1252.08,11,transferencia,52866.3
1337.37,3,transferencia,97794.99
441.3,6,pagamento,41995.44
4330.26,8,transferencia,79398.96
1230.23,2,levantamento,47368.67
1504.63,20,pagamento,74146.44
2296.49,0,levantamento,-1437.86
351.96,19,pagamento,43554.44
1833.42,18,transferencia,97001.3
2008.17,15,deposito,88643.79
1160.06,2,levantamento,40497.94
9926.74,5,transferencia,90818.85
687.05,5,levantamento,46687.9
2646.1,17,pagamento,13088.7
791.28,21,levantamento,88928.52
2250.71,1,levantamento,85781.62
747.12,13,transferencia,90113.3
3832.63,1,transferencia,15895.96
2389.11,8,transferencia,157142.09
489.45,23,levantamento,70150.73
2023.55,22,pagamento,23116.71
1191.51,0,transferencia,112681.03
1593.49,18,transferencia,102520.93
476.03,8,levantamento,98158.61
5532.05,6,deposito,91375.32
837.72,5,levantamento,138056.64
1494.31,22,transferencia,66768.32
892.77,12,levantamento,40996.07
1480.41,8,pagamento,130215.22
1652.41,9,levantamento,65316.82
1689.28,5,levantamento,58529.04
5566.97,13,pagamento,52622.52
1667.06,16,levantamento,88191.93
6473.78,3,transferencia,137617.31
582.22,14,levantamento,64543.76
4686.85,13,transferencia,160405.85
3975.88,23,levantamento,83120.17
4339.13,12,pagamento,78069.75
9977.08,4,levantamento,116183.71
237.85,0,levantamento,86500.19
343.43,5,deposito,-11318.96
1892.24,0,transferencia,25830.43
338.9,16,pagamento,91165.83
365.52,13,levantamento,70949.04
1502.05,16,deposito,38962.35
1218.84,13,levantamento,56227.32
422.42,15,pagamento,35443.64
1097.92,6,pagamento,132904.84
3291.74,9,transferencia,126757.8
2654.04,14,pagamento,54978.96
3268.09,11,pagamento,125632.02
1240.04,22,levantamento,14750.36
4727.45,7,deposito,31512.72
7754.51,15,transferencia,59685.96
2111.05,5,pagamento,55052.97
1249.39,10,deposito,124997.83
1754.82,5,levantamento,59948.15
666.17,21,levantamento,80111.84
1371.2,0,pagamento,107549.38
2953.07,17,pagamento,79703.86
2398.94,2,levantamento,116482.36
2686.67,7,levantamento,38289.4
493.95,7,transferencia,100450.55
3153.43,0,levantamento,63496.76
1165.51,4,transferencia,14370.76
1510.59,3,pagamento,55199.32
1009.67,0,pagamento,105595.01
6055.67,15,levantamento,16312.45
626.24,5,transferencia,118172.44
1665.75,12,pagamento,91427.21
629.32,6,transferencia,9922.5
3915.86,11,pagamento,79451.82
2003.99,16,pagamento,87181.74
750.36,16,transferencia,92376.46
1926.92,15,pagamento,53002.58
932.57,10,pagamento,58078.53
3524.69,21,levantamento,71048.38
9171.29,13,transferencia,97355.56
624.64,18,transferencia,74991.76
5544.65,20,transferencia,74711.24
4807.23,10,pagamento,61916.62
1389.08,21,pagamento,100138.17
3199.03,18,pagamento,112170.35
2199.07,18,transferencia,55766.46
1747.21,14,pagamento,34165.93
1225.44,4,levantamento,98523.72
3167.51,11,pagamento,125251.68
1186.54,12,pagamento,102286.69
4016.62,22,transferencia,115993.59
908.26,16,deposito,33077.15
9619.79,16,levantamento,59999.5
727.64,10,pagamento,68334.67
17410.76,8,pagamento,120540.64
1363.71,15,pagamento,120143.4
3368.92,7,transferencia,88353.98
3982.42,7,levantamento,148212.71
2090.8,21,pagamento,51912.51
4445.02,9,transferencia,94594.17
1117.12,6,deposito,73770.63
676.45,5,levantamento,37079.64
1884.25,18,pagamento,129174.28
3356.55,12,deposito,38199.85
1133.87,22,transferencia,-608.14
2273.54,22,deposito,44238.66
632.57,5,pagamento,75997.6
2207.99,2,levantamento,92619.35
1281.03,10,pagamento,30125.5
2094.98,17,transferencia,61637.47
1986.16,0,transferencia,62586.87
850.8,8,pagamento,114153.59
2033.53,12,transferencia,50957.04
1188.01,6,deposito,97744.79
3788.14,4,transferencia,93399.47
3824.17,20,transferencia,20471.13
2131.19,3,pagamento,87365.5
1952.32,13,deposito,133351.07
3283.74,3,pagamento,96987.19
3855.76,14,deposito,85538.48
6271.7,22,levantamento,101150.58
1484.48,23,pagamento,94608.71
661.0,9,transferencia,86852.09
3902.27,20,deposito,62257.5
6409.05,8,levantamento,93192.45
1913.43,10,deposito,120412.69
1738.21,15,transferencia,85971.34
6502.53,15,transferencia,100295.88
762.82,4,levantamento,50333.62
1421.09,8,transferencia,34466.31
1087.24,9,transferencia,59245.95
1849.87,10,deposito,13395.06
4142.33,10,deposito,60382.62
668.33,8,transferencia,128186.53
4131.67,9,transferencia,89307.2
929.25,2,levantamento,41460.83
2573.08,16,transferencia,68243.6
291.68,16,pagamento,153586.81
351.16,11,deposito,11898.41
1602.09,5,deposito,38616.21
4985.32,15,pagamento,3907.42
4213.33,6,pagamento,6542.9
506.95,17,levantamento,86490.5
4390.24,21,levantamento,58745.22
2754.47,18,deposito,44063.76
2566.78,21,pagamento,86601.17
11258.86,22,deposito,121373.46
1097.09,11,pagamento,86849.11
3939.74,1,deposito,41690.09
1864.57,13,pagamento,87089.53
6641.49,8,levantamento,76789.4
2390.06,12,deposito,86339.44
1193.5,9,deposito,92846.87
1071.08,4,transferencia,83925.53
2177.99,21,transferencia,57233.21
959.54,12,transferencia,59954.95
176.22,17,pagamento,15165.02
5181.2,6,pagamento,72668.38
4471.48,12,pagamento,109409.64
1809.91,12,pagamento,111334.43
3192.48,15,deposito,99908.59
3336.08,15,transferencia,58561.14
1884.02,3,transferencia,96051.67
447.72,20,levantamento,65897.41
2385.48,11,pagamento,116638.94
1470.73,22,pagamento,99425.98
9029.17,5,transferencia,95090.4
3063.42,20,levantamento,64156.84
3073.09,2,levantamento,78517.55
5943.71,21,transferencia,92506.04
1975.94,21,levantamento,129519.49
8902.04,12,deposito,101129.34
797.45,21,transferencia,85870.93
1652.33,10,transferencia,53628.47
5281.82,10,transferencia,87654.23
676.67,0,levantamento,82102.36
1363.51,17,levantamento,76595.36
2666.1,12,levantamento,23982.14
2768.74,8,pagamento,89852.36
1084.18,12,pagamento,83140.33
5800.03,4,pagamento,43230.52
813.83,4,pagamento,54246.51
2157.29,3,pagamento,28199.43
1067.33,7,transferencia,63464.79
413.44,7,pagamento,95207.61
1034.06,1,transferencia,65950.18
1404.0,11,pagamento,77067.19
641.28,10,deposito,37698.52
4881.35,8,levantamento,51430.36
2072.83,16,transferencia,54882.09
2289.84,3,transferencia,29124.5
1686.05,18,transferencia,42426.69
1654.68,1,pagamento,92992.14
2852.2,16,transferencia,52617.98
1216.33,4,levantamento,92279.15
295.87,19,transferencia,30590.52
410.11,16,levantamento,95289.49
2321.51,10,pagamento,78301.81
1439.59,15,deposito,70391.92
15134.18,15,transferencia,99108.88
3720.05,5,pagamento,27111.98
2485.01,5,pagamento,110214.95
493.4,6,deposito,52723.23
1067.74,22,pagamento,117691.55
3983.35,17,transferencia,101078.22
2130.95,13,pagamento,94895.58
848.85,21,levantamento,18846.48
701.2,2,transferencia,-9157.43
2784.53,17,pagamento,59724.96
1087.57,19,levantamento,111034.74
1250.42,13,pagamento,52417.65
1542.39,6,transferencia,44417.43
5478.67,10,pagamento,74060.4
1494.75,14,deposito,61708.0
5554.15,14,deposito,49930.96
1325.1,4,levantamento,143099.23
568.09,13,transferencia,80099.75
1460.49,22,levantamento,108393.15
1797.75,3,transferencia,44703.17
497.1,16,transferencia,65459.81
793.0,21,pagamento,99878.76
2860.58,23,deposito,87195.94
1216.93,16,pagamento,163664.67
3548.94,22,levantamento,100826.61
592.67,6,pagamento,71670.67
920.65,0,pagamento,61139.56
3239.39,17,levantamento,92022.4
1975.47,17,transferencia,109354.99
473.33,19,pagamento,90250.67
2233.0,1,transferencia,49996.15
5621.84,4,transferencia,113117.12
1548.23,12,pagamento,95003.34
1152.88,14,transferencia,87567.58
4159.81,13,pagamento,64143.24
1142.8,23,levantamento,62232.61
2821.97,17,levantamento,107770.15
1431.69,23,levantamento,120200.06
773.41,3,transferencia,80148.44
1143.56,22,transferencia,89143.26
298.58,10,deposito,67299.75
3405.4,21,pagamento,159372.18
3082.92,19,transferencia,60947.01
2185.18,21,transferencia,132687.47
1122.92,11,transferencia,89694.47
3375.9,12,transferencia,82600.09
2974.48,2,pagamento,36959.42
3394.09,13,transferencia,54330.38
2468.28,11,levantamento,40451.33
1496.61,19,pagamento,104826.32
1511.52,3,transferencia,106074.29
361.26,11,pagamento,119693.19
677.81,8,levantamento,87281.81
2558.62,0,transferencia,85568.47
6159.18,23,levantamento,82409.5
3502.7,8,transferencia,61863.48
1482.61,23,levantamento,73150.64
938.83,4,levantamento,12725.19
3133.16,7,transferencia,154403.24
2089.23,14,pagamento,77493.97
936.59,12,pagamento,102777.66
2166.4,20,transferencia,76403.7
3311.75,22,transferencia,95737.8
501.44,19,transferencia,98581.39
1663.82,14,levantamento,68511.35
5053.19,21,pagamento,92393.24
4155.34,5,levantamento,81758.04
1775.8,5,pagamento,95365.6
810.81,14,levantamento,89275.96
580.93,0,levantamento,23411.44
3677.25,10,levantamento,91983.53
1180.59,2,transferencia,67159.15
2993.98,13,pagamento,112604.88
4565.87,16,deposito,71360.42
978.4,2,pagamento,72614.03
1372.72,23,deposito,55059.09
4538.78,10,pagamento,108662.43
1548.36,4,deposito,41474.6
2865.5,12,levantamento,103045.36
1392.75,22,pagamento,29228.35
715.65,10,transferencia,76045.59
2730.71,17,levantamento,75260.27
6083.72,14,pagamento,72012.88
2510.44,3,deposito,108464.17
2958.12,19,transferencia,116094.2
2995.82,10,deposito,112843.4
6839.94,1,deposito,74491.3
1404.25,9,levantamento,128042.63
306.57,8,transferencia,54563.0
4959.84,17,levantamento,30581.95
555.8,16,levantamento,58365.05
1229.8,4,pagamento,97110.17
957.13,7,deposito,53148.87
957.62,7,transferencia,143786.73
